State,Action,Reward,New_State
"[1.0, 3.0, 6.013299942016602, 1.0, 8.0, 1.0, 2.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 6.5]",10,10,"[1.0, 3.0, 6.033299922943115, 0.0, 5.0, 1.0, 2.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",10,-2,"[1.0, 3.0, 5.936600208282471, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4399999976158142, 1.7999999523162842, 1.0]"
"[1.0, 3.0, 5.936600208282471, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4399999976158142, 1.7999999523162842, 1.0]",10,10,"[1.0, 3.0, 5.936600208282471, 1.0, 5.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4666000008583069, 1.7999999523162842, 1.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",10,10,"[1.0, 3.0, 6.019899845123291, 4.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.6933000087738037, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",10,-2,"[1.0, 3.0, 5.946599960327148, 1.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 6.0]"
"[1.0, 3.0, 5.946599960327148, 1.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 6.0]",10,0,"[1.0, 3.0, 5.946599960327148, 5.0, 6.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.0]"
"[1.0, 3.0, 5.946599960327148, 5.0, 6.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.0]",10,0,"[1.0, 3.0, 5.946599960327148, 2.0, 10.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.0]"
"[1.0, 3.0, 5.946599960327148, 2.0, 10.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.0]",10,-2,"[1.0, 3.0, 5.95989990234375, 4.0, 10.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.0]"
"[1.0, 3.0, 5.95989990234375, 4.0, 10.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.0]",10,0,"[1.0, 3.0, 5.95989990234375, 5.0, 8.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.0]"
"[1.0, 3.0, 5.95989990234375, 5.0, 8.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.0]",10,0,"[1.0, 3.0, 5.95989990234375, 2.0, 6.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.0]"
"[1.0, 3.0, 5.95989990234375, 2.0, 6.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.0]",10,-2,"[1.0, 3.0, 5.95989990234375, 4.0, 6.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.0]"
"[1.0, 3.0, 5.95989990234375, 4.0, 6.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.0]",10,0,"[1.0, 3.0, 5.973299980163574, 5.0, 9.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.0]"
"[1.0, 3.0, 5.973299980163574, 5.0, 9.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.0]",10,-2,"[1.0, 3.0, 5.973299980163574, 5.0, 9.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.0]"
"[1.0, 3.0, 5.973299980163574, 5.0, 9.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.0]",10,0,"[1.0, 3.0, 5.973299980163574, 1.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",10,-2,"[1.0, 3.0, 5.993299961090088, 1.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.2666000127792358, 1.7999999523162842, 0.5]"
"[1.0, 3.0, 5.993299961090088, 1.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.2666000127792358, 1.7999999523162842, 0.5]",10,10,"[1.0, 3.0, 6.009900093078613, 2.0, 5.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.333299994468689, 1.7999999523162842, 0.5]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",8,-1,"[0.0, 3.0, 6.73330020904541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.7465999722480774, 1.7999999523162842, 1.0]"
"[0.0, 3.0, 6.73330020904541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.7465999722480774, 1.7999999523162842, 1.0]",10,10,"[0.0, 3.0, 6.729899883270264, 1.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.7599999904632568, 1.7999999523162842, 1.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",2,0,"[1.0, 2.0, 5.9532999992370605, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.0]"
"[1.0, 2.0, 5.9532999992370605, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.0]",10,0,"[1.0, 2.0, 5.973299980163574, 0.0, 9.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.5]"
"[1.0, 2.0, 5.973299980163574, 0.0, 9.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.5]",0,-1,"[1.0, 2.0, 6.383299827575684, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.3866000175476074, 1.7999999523162842, 0.5]"
"[1.0, 2.0, 6.383299827575684, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.3866000175476074, 1.7999999523162842, 0.5]",0,-1,"[1.0, 2.0, 6.906599998474121, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.38659998774528503, 1.7999999523162842, 0.5]"
"[1.0, 2.0, 6.906599998474121, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.38659998774528503, 1.7999999523162842, 0.5]",10,-2,"[1.0, 2.0, 6.913300037384033, 4.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4133000075817108, 1.7999999523162842, 0.5]"
"[1.0, 2.0, 6.913300037384033, 4.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4133000075817108, 1.7999999523162842, 0.5]",10,-2,"[1.0, 2.0, 6.913300037384033, 4.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4133000075817108, 1.7999999523162842, 0.5]"
"[1.0, 2.0, 6.913300037384033, 4.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4133000075817108, 1.7999999523162842, 0.5]",10,10,"[1.0, 2.0, 6.913300037384033, 1.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4133000075817108, 1.7999999523162842, 0.5]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",2,0,"[1.0, 2.0, 6.049900054931641, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 8.5]"
"[1.0, 2.0, 6.049900054931641, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 8.5]",2,-2,"[1.0, 2.0, 6.049900054931641, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 7.5]"
"[1.0, 2.0, 6.049900054931641, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 7.5]",2,-2,"[1.0, 2.0, 6.049900054931641, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 6.5]"
"[1.0, 2.0, 6.049900054931641, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 6.5]",5,0,"[1.0, 2.0, 6.069900035858154, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.7999999523162842, 6.5]"
"[1.0, 2.0, 6.069900035858154, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.7999999523162842, 6.5]",3,0,"[1.0, 2.0, 6.069900035858154, 3.0, 7.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 6.5]"
"[1.0, 2.0, 6.069900035858154, 3.0, 7.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 6.5]",2,-2,"[1.0, 2.0, 6.069900035858154, 3.0, 7.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 6.5]"
"[1.0, 2.0, 6.069900035858154, 3.0, 7.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 6.5]",2,-2,"[1.0, 2.0, 6.076600074768066, 3.0, 7.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 5.5]"
"[1.0, 2.0, 6.076600074768066, 3.0, 7.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 5.5]",2,-2,"[1.0, 2.0, 6.076600074768066, 3.0, 7.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 5.5]"
"[1.0, 2.0, 6.076600074768066, 3.0, 7.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 5.5]",2,-2,"[1.0, 2.0, 6.076600074768066, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 1.7999999523162842, 5.5]"
"[1.0, 2.0, 6.076600074768066, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 1.7999999523162842, 5.5]",2,-2,"[1.0, 2.0, 6.086599826812744, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 1.7999999523162842, 5.5]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",2,0,"[1.0, 2.0, 6.196599960327148, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]"
"[1.0, 2.0, 6.196599960327148, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",2,-2,"[1.0, 2.0, 6.196599960327148, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]"
"[1.0, 2.0, 6.196599960327148, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",2,-2,"[1.0, 2.0, 6.223299980163574, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]"
"[1.0, 2.0, 6.223299980163574, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",2,-2,"[1.0, 2.0, 6.223299980163574, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]"
"[1.0, 2.0, 6.223299980163574, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",2,-2,"[1.0, 2.0, 6.226600170135498, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]"
"[1.0, 2.0, 6.226600170135498, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",2,-2,"[1.0, 2.0, 6.226600170135498, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]"
"[1.0, 2.0, 6.226600170135498, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",2,-2,"[1.0, 2.0, 6.226600170135498, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]"
"[1.0, 2.0, 6.226600170135498, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",2,-2,"[1.0, 2.0, 6.226600170135498, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]"
"[1.0, 2.0, 6.226600170135498, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",2,-2,"[1.0, 2.0, 6.23330020904541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.026599999517202377, 1.7999999523162842, 1.0]"
"[1.0, 2.0, 6.23330020904541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.026599999517202377, 1.7999999523162842, 1.0]",2,-2,"[1.0, 2.0, 6.23330020904541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.026599999517202377, 1.7999999523162842, 1.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",10,10,"[1.0, 3.0, 5.936600208282471, 5.0, 5.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 8.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",10,-2,"[1.0, 3.0, 5.9532999992370605, 2.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9333000183105469, 1.7999999523162842, 0.5]"
"[1.0, 3.0, 5.9532999992370605, 2.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9333000183105469, 1.7999999523162842, 0.5]",10,0,"[1.0, 3.0, 5.9532999992370605, 5.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9333000183105469, 1.7999999523162842, 0.5]"
"[1.0, 3.0, 5.9532999992370605, 5.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9333000183105469, 1.7999999523162842, 0.5]",10,10,"[1.0, 3.0, 5.9532999992370605, 1.0, 5.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9333000183105469, 1.7999999523162842, 0.5]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.98330020904541, 5.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.5733000040054321, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.98330020904541, 5.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.5733000040054321, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.9899001121521, 2.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.6000000238418579, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.9899001121521, 2.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.6000000238418579, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.9899001121521, 0.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.6000000238418579, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.9899001121521, 0.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.6000000238418579, 1.7999999523162842, 0.0]",10,-2,"[1.0, 3.0, 5.9899001121521, 0.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.6000000238418579, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.9899001121521, 0.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.6000000238418579, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.996600151062012, 2.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.6266000270843506, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.996600151062012, 2.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.6266000270843506, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.996600151062012, 5.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.6266000270843506, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.996600151062012, 5.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.6266000270843506, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.996600151062012, 0.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.6266000270843506, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.996600151062012, 0.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.6266000270843506, 1.7999999523162842, 0.0]",10,-2,"[1.0, 3.0, 6.003300189971924, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.6266000270843506, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 6.003300189971924, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.6266000270843506, 1.7999999523162842, 0.0]",10,10,"[1.0, 3.0, 6.003300189971924, 5.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.6532999873161316, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",3,0,"[1.0, 3.0, 5.906599998474121, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.7999999523162842, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.906599998474121, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.7999999523162842, 1.7999999523162842, 0.0]",10,10,"[1.0, 3.0, 5.906599998474121, 1.0, 5.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.7999999523162842, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.856599807739258, 4.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.0, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.856599807739258, 4.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.0, 1.7999999523162842, 0.0]",10,10,"[1.0, 3.0, 5.856599807739258, 5.0, 5.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.0, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.869900226593018, 4.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3199000060558319, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.869900226593018, 4.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3199000060558319, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.8765997886657715, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3465999960899353, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.8765997886657715, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3465999960899353, 1.7999999523162842, 0.0]",10,-2,"[1.0, 3.0, 5.8765997886657715, 3.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3465999960899353, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.8765997886657715, 3.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3465999960899353, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.8765997886657715, 2.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3465999960899353, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.8765997886657715, 2.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3465999960899353, 1.7999999523162842, 0.0]",10,-2,"[1.0, 3.0, 5.8765997886657715, 2.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3732999861240387, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.8765997886657715, 2.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3732999861240387, 1.7999999523162842, 0.0]",10,-2,"[1.0, 3.0, 5.883299827575684, 5.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3732999861240387, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.883299827575684, 5.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3732999861240387, 1.7999999523162842, 0.0]",10,-2,"[1.0, 3.0, 5.883299827575684, 0.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3732999861240387, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.883299827575684, 0.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3732999861240387, 1.7999999523162842, 0.0]",2,0,"[1.0, 2.0, 5.883299827575684, 0.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3732999861240387, 1.7999999523162842, 0.0]"
"[1.0, 2.0, 5.883299827575684, 0.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3732999861240387, 1.7999999523162842, 0.0]",10,0,"[1.0, 2.0, 5.889900207519531, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3732999861240387, 1.7999999523162842, 0.0]"
"[1.0, 2.0, 5.889900207519531, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3732999861240387, 1.7999999523162842, 0.0]",10,-2,"[1.0, 2.0, 5.889900207519531, 3.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3732999861240387, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",2,0,"[1.0, 2.0, 5.976600170135498, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 0.0]"
"[1.0, 2.0, 5.976600170135498, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 0.0]",2,-2,"[1.0, 2.0, 5.979899883270264, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4133000075817108, 1.7999999523162842, 0.0]"
"[1.0, 2.0, 5.979899883270264, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4133000075817108, 1.7999999523162842, 0.0]",2,-2,"[1.0, 2.0, 5.979899883270264, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4133000075817108, 1.7999999523162842, 0.0]"
"[1.0, 2.0, 5.979899883270264, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4133000075817108, 1.7999999523162842, 0.0]",2,-2,"[1.0, 2.0, 5.979899883270264, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4133000075817108, 1.7999999523162842, 0.0]"
"[1.0, 2.0, 5.979899883270264, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4133000075817108, 1.7999999523162842, 0.0]",2,-2,"[1.0, 2.0, 5.979899883270264, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4133000075817108, 1.7999999523162842, 0.0]"
"[1.0, 2.0, 5.979899883270264, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4133000075817108, 1.7999999523162842, 0.0]",11,9,"[1.0, 2.0, 6.836599826812744, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",10,0,"[1.0, 3.0, 5.829899787902832, 5.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8399999737739563, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.829899787902832, 5.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8399999737739563, 1.7999999523162842, 0.0]",2,0,"[1.0, 2.0, 5.849899768829346, 5.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8399999737739563, 1.7999999523162842, 0.0]"
"[1.0, 2.0, 5.849899768829346, 5.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8399999737739563, 1.7999999523162842, 0.0]",10,0,"[1.0, 2.0, 5.849899768829346, 4.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9200000166893005, 1.7999999523162842, 0.0]"
