Timestep,Episodio,Stato,Azione,Ricompensa,Stato successivo,Terminato
982,147,"[1.0, 3.0, 6.239999771118164, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 1.600000023841858, 8.0, 1.0]",5,-1,"[0.0, 1.0, 6.239999771118164, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 1.600000023841858, 8.0, 0.5]",False
983,147,"[0.0, 1.0, 6.239999771118164, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 1.600000023841858, 8.0, 0.5]",11,-1,"[0.0, 1.0, 6.246666431427002, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.600000023841858, 8.0, 0.0]",False
984,147,"[0.0, 1.0, 6.246666431427002, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.600000023841858, 8.0, 0.0]",11,-1,"[0.0, 1.0, 6.246666431427002, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.600000023841858, 8.0, 0.0]",False
985,147,"[0.0, 1.0, 6.246666431427002, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.600000023841858, 8.0, 0.0]",8,-1,"[0.0, 1.0, 6.246666431427002, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.600000023841858, 8.0, 0.0]",True
986,148,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",5,-1,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.0]",False
987,148,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.0]",6,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.0]",False
988,148,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.0]",4,0,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.03999999910593033, 1.7999999523162842, 0.0]",False
989,148,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.03999999910593033, 1.7999999523162842, 0.0]",5,-1,"[1.0, 3.0, 5.820000171661377, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.03999999910593033, 1.7999999523162842, 0.0]",False
990,148,"[1.0, 3.0, 5.820000171661377, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.03999999910593033, 1.7999999523162842, 0.0]",7,-1,"[1.0, 3.0, 5.826666831970215, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.03999999910593033, 1.7999999523162842, 0.0]",False
991,148,"[1.0, 3.0, 5.826666831970215, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.03999999910593033, 1.7999999523162842, 0.0]",10,-1,"[1.0, 3.0, 5.833333492279053, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.03999999910593033, 1.7999999523162842, 0.0]",False
992,148,"[1.0, 3.0, 5.833333492279053, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.03999999910593033, 1.7999999523162842, 0.0]",3,-1,"[0.0, 1.0, 5.833333492279053, 0.0, 10.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.03999999910593033, 1.7999999523162842, 0.0]",False
993,148,"[0.0, 1.0, 5.833333492279053, 0.0, 10.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.03999999910593033, 1.7999999523162842, 0.0]",11,9,"[0.0, 1.0, 5.0333333015441895, 0.0, 10.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 1.7999999523162842, 0.0]",True
994,149,"[1.0, 3.0, 5.9033331871032715, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 0.0]",11,9,"[1.0, 3.0, 6.823333263397217, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 1.7999999523162842, 0.0]",True
995,150,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",0,-1,"[1.0, 3.0, 6.099999904632568, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1333333253860474, 1.7999999523162842, 0.0]",False
996,150,"[1.0, 3.0, 6.099999904632568, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1333333253860474, 1.7999999523162842, 0.0]",3,-1,"[1.0, 3.0, 6.103333473205566, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1466666460037231, 1.7999999523162842, 0.0]",False
997,150,"[1.0, 3.0, 6.103333473205566, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1466666460037231, 1.7999999523162842, 0.0]",9,-1,"[1.0, 3.0, 6.106666564941406, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.159999966621399, 1.7999999523162842, 0.0]",False
998,150,"[1.0, 3.0, 6.106666564941406, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.159999966621399, 1.7999999523162842, 0.0]",2,-1,"[1.0, 3.0, 6.110000133514404, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.1733332872390747, 1.7999999523162842, 0.0]",False
999,150,"[1.0, 3.0, 6.110000133514404, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.1733332872390747, 1.7999999523162842, 0.0]",8,9,"[1.0, 2.0, 7.326666831970215, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 0.0]",True
1000,151,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.0]",7,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.0]",False
1001,151,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.0]",2,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 0.0]",False
1002,151,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 0.0]",1,9,"[1.0, 2.0, 7.389999866485596, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.2133333384990692, 1.7999999523162842, 1.0]",True
1003,152,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",0,-1,"[1.0, 3.0, 6.0933332443237305, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1333333253860474, 1.7999999523162842, 1.0]",False
1004,152,"[1.0, 3.0, 6.0933332443237305, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1333333253860474, 1.7999999523162842, 1.0]",6,-1,"[1.0, 3.0, 6.0966668128967285, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1466666460037231, 1.7999999523162842, 1.0]",False
1005,152,"[1.0, 3.0, 6.0966668128967285, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1466666460037231, 1.7999999523162842, 1.0]",10,-1,"[1.0, 3.0, 6.103333473205566, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 1.159999966621399, 1.7999999523162842, 1.0]",False
1006,152,"[1.0, 3.0, 6.103333473205566, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 1.159999966621399, 1.7999999523162842, 1.0]",0,-1,"[1.0, 3.0, 6.676666736602783, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 1.159999966621399, 1.7999999523162842, 1.0]",False
1007,152,"[1.0, 3.0, 6.676666736602783, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 1.159999966621399, 1.7999999523162842, 1.0]",2,-1,"[1.0, 3.0, 6.683333396911621, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 1.159999966621399, 1.7999999523162842, 1.0]",False
1008,152,"[1.0, 3.0, 6.683333396911621, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 1.159999966621399, 1.7999999523162842, 1.0]",3,-1,"[1.0, 2.0, 6.690000057220459, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 1.159999966621399, 1.7999999523162842, 1.0]",False
1009,152,"[1.0, 2.0, 6.690000057220459, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 1.159999966621399, 1.7999999523162842, 1.0]",3,-1,"[1.0, 2.0, 6.696666717529297, 1.0, 9.0, 1.0, 1.0, 0.0, 0.0, 3.0, 1.159999966621399, 1.7999999523162842, 1.0]",False
1010,152,"[1.0, 2.0, 6.696666717529297, 1.0, 9.0, 1.0, 1.0, 0.0, 0.0, 3.0, 1.159999966621399, 1.7999999523162842, 1.0]",1,9,"[1.0, 2.0, 7.983333110809326, 1.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 1.7999999523162842, 1.0]",True
1011,153,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",2,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",False
1012,153,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",3,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",False
1013,153,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",0,-1,"[1.0, 2.0, 6.103333473205566, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.2000000476837158, 1.7999999523162842, 1.0]",False
1014,153,"[1.0, 2.0, 6.103333473205566, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.2000000476837158, 1.7999999523162842, 1.0]",1,19,"[1.0, 2.0, 7.320000171661377, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 1.7999999523162842, 1.0]",True
1015,154,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",1,-1,"[0.0, 3.0, 6.983333110809326, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.5]",False
1016,154,"[0.0, 3.0, 6.983333110809326, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.5]",10,-1,"[0.0, 3.0, 6.983333110809326, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.0]",False
1017,154,"[0.0, 3.0, 6.983333110809326, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.0]",0,-1,"[0.0, 3.0, 6.703333377838135, 2.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1066666841506958, 1.7999999523162842, 1.0]",False
1018,154,"[0.0, 3.0, 6.703333377838135, 2.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1066666841506958, 1.7999999523162842, 1.0]",10,-1,"[0.0, 3.0, 6.699999809265137, 2.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1200000047683716, 1.7999999523162842, 1.0]",False
1019,154,"[0.0, 3.0, 6.699999809265137, 2.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1200000047683716, 1.7999999523162842, 1.0]",5,-1,"[0.0, 3.0, 6.696666717529297, 2.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1333333253860474, 1.7999999523162842, 1.0]",False
1020,154,"[0.0, 3.0, 6.696666717529297, 2.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1333333253860474, 1.7999999523162842, 1.0]",6,-1,"[0.0, 3.0, 6.693333148956299, 2.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 1.1466666460037231, 1.7999999523162842, 1.0]",False
1021,154,"[0.0, 3.0, 6.693333148956299, 2.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 1.1466666460037231, 1.7999999523162842, 1.0]",3,-1,"[0.0, 3.0, 6.690000057220459, 2.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 1.159999966621399, 1.7999999523162842, 1.0]",False
1022,154,"[0.0, 3.0, 6.690000057220459, 2.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 1.159999966621399, 1.7999999523162842, 1.0]",5,-1,"[0.0, 3.0, 6.686666488647461, 2.0, 10.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 1.1866666078567505, 1.7999999523162842, 1.0]",False
1023,154,"[0.0, 3.0, 6.686666488647461, 2.0, 10.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 1.1866666078567505, 1.7999999523162842, 1.0]",4,0,"[0.0, 3.0, 6.683333396911621, 2.0, 10.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 1.2000000476837158, 1.7999999523162842, 0.5]",False
1024,154,"[0.0, 3.0, 6.683333396911621, 2.0, 10.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 1.2000000476837158, 1.7999999523162842, 0.5]",3,-1,"[0.0, 3.0, 6.676666736602783, 2.0, 10.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 1.2133333683013916, 1.7999999523162842, 0.0]",True
1025,155,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",10,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
1026,155,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",10,-1,"[1.0, 3.0, 5.820000171661377, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",False
1027,155,"[1.0, 3.0, 5.820000171661377, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",10,-1,"[1.0, 3.0, 5.820000171661377, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",False
1028,155,"[1.0, 3.0, 5.820000171661377, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",7,-1,"[1.0, 3.0, 5.826666831970215, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0533333346247673, 1.7999999523162842, 1.0]",False
1029,155,"[1.0, 3.0, 5.826666831970215, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0533333346247673, 1.7999999523162842, 1.0]",11,9,"[0.0, 1.0, 5.340000152587891, 0.0, 9.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 1.7999999523162842, 1.0]",True
1030,156,"[1.0, 3.0, 5.9033331871032715, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3733333349227905, 1.7999999523162842, 1.0]",7,-1,"[1.0, 3.0, 5.9066667556762695, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3866666555404663, 1.7999999523162842, 1.0]",False
1031,156,"[1.0, 3.0, 5.9066667556762695, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3866666555404663, 1.7999999523162842, 1.0]",7,-1,"[0.0, 1.0, 5.9066667556762695, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.41333332657814026, 1.7999999523162842, 1.0]",False
1032,156,"[0.0, 1.0, 5.9066667556762695, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.41333332657814026, 1.7999999523162842, 1.0]",2,-1,"[0.0, 1.0, 5.9033331871032715, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4266666769981384, 1.7999999523162842, 1.0]",False
1033,156,"[0.0, 1.0, 5.9033331871032715, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4266666769981384, 1.7999999523162842, 1.0]",11,-1,"[1.0, 2.0, 6.956666469573975, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",False
1034,156,"[1.0, 2.0, 6.956666469573975, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",11,9,"[1.0, 2.0, 8.026666641235352, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",True
1035,157,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",11,9,"[1.0, 3.0, 6.816666603088379, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 1.7999999523162842, 1.0]",True
1036,158,"[1.0, 3.0, 5.9066667556762695, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 1.0]",6,-1,"[1.0, 3.0, 5.909999847412109, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4266666769981384, 1.7999999523162842, 1.0]",False
1037,158,"[1.0, 3.0, 5.909999847412109, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4266666769981384, 1.7999999523162842, 1.0]",11,9,"[0.0, 3.0, 7.013333320617676, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.4399999976158142, 1.7999999523162842, 1.0]",True
1038,159,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",3,-1,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
1039,159,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",10,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
1040,159,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",2,-1,"[1.0, 3.0, 5.813333511352539, 1.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",False
1041,159,"[1.0, 3.0, 5.813333511352539, 1.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",9,-1,"[1.0, 2.0, 5.813333511352539, 1.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.0533333346247673, 8.0, 1.0]",False
1042,159,"[1.0, 2.0, 5.813333511352539, 1.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.0533333346247673, 8.0, 1.0]",2,-1,"[1.0, 2.0, 5.820000171661377, 1.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.06666667014360428, 8.0, 1.0]",False
1043,159,"[1.0, 2.0, 5.820000171661377, 1.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.06666667014360428, 8.0, 1.0]",11,-1,"[1.0, 2.0, 6.62333345413208, 1.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
1044,159,"[1.0, 2.0, 6.62333345413208, 1.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",0,-1,"[1.0, 2.0, 6.9033331871032715, 1.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
1045,159,"[1.0, 2.0, 6.9033331871032715, 1.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",8,-1,"[1.0, 2.0, 8.116666793823242, 1.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
1046,159,"[1.0, 2.0, 8.116666793823242, 1.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",11,-1,"[1.0, 2.0, 8.91333293914795, 1.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
1047,159,"[1.0, 2.0, 8.91333293914795, 1.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",3,-1,"[1.0, 2.0, 8.916666984558105, 1.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",True
1048,160,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",3,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",False
1049,160,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",9,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",False
1050,160,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",9,-1,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.0533333346247673, 1.7999999523162842, 1.0]",False
1051,160,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.0533333346247673, 1.7999999523162842, 1.0]",7,-1,"[1.0, 3.0, 5.820000171661377, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.06666667014360428, 9.0, 1.0]",False
1052,160,"[1.0, 3.0, 5.820000171661377, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.06666667014360428, 9.0, 1.0]",0,-1,"[0.0, 1.0, 5.5333333015441895, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.253333330154419, 9.0, 1.0]",False
1053,160,"[0.0, 1.0, 5.5333333015441895, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.253333330154419, 9.0, 1.0]",2,-1,"[0.0, 1.0, 5.53000020980835, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.2666666507720947, 9.0, 1.0]",False
1054,160,"[0.0, 1.0, 5.53000020980835, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.2666666507720947, 9.0, 1.0]",2,-1,"[0.0, 2.0, 5.526666641235352, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.2799999713897705, 9.0, 1.0]",False
1055,160,"[0.0, 2.0, 5.526666641235352, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.2799999713897705, 9.0, 1.0]",7,-1,"[1.0, 2.0, 5.519999980926514, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.2933332920074463, 9.0, 1.0]",False
1056,160,"[1.0, 2.0, 5.519999980926514, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.2933332920074463, 9.0, 1.0]",4,0,"[1.0, 2.0, 5.523333549499512, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.306666612625122, 9.0, 1.0]",False
1057,160,"[1.0, 2.0, 5.523333549499512, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.306666612625122, 9.0, 1.0]",7,-1,"[1.0, 2.0, 5.523333549499512, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 1.306666612625122, 9.0, 1.0]",True
1058,161,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 10.0]",10,-1,"[1.0, 3.0, 5.813333511352539, 1.0, 9.0, 1.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 9.5]",False
1059,161,"[1.0, 3.0, 5.813333511352539, 1.0, 9.0, 1.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 9.5]",11,9,"[1.0, 3.0, 6.933333396911621, 1.0, 9.0, 0.0, 3.0, 0.0, 0.0, 3.0, 1.840000033378601, 1.7999999523162842, 1.0]",True
