Timestep,Episodio,Stato,Azione,Ricompensa,Stato successivo,Terminato
1051,156,"[0.0, 3.0, 6.300000190734863, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",6,-1,"[0.0, 3.0, 6.296666622161865, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",False
1052,156,"[0.0, 3.0, 6.296666622161865, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",3,-1,"[0.0, 1.0, 6.293333530426025, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",False
1053,156,"[0.0, 1.0, 6.293333530426025, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",7,-1,"[0.0, 1.0, 6.293333530426025, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",False
1054,156,"[0.0, 1.0, 6.293333530426025, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",3,-1,"[0.0, 1.0, 6.289999961853027, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 0.5]",False
1055,156,"[0.0, 1.0, 6.289999961853027, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 0.5]",4,0,"[0.0, 1.0, 6.2866668701171875, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.0533333346247673, 1.7999999523162842, 0.5]",True
1056,157,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.5]",9,-1,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 9.0, 1.0]",False
1057,157,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 9.0, 1.0]",7,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 9.0, 1.0]",False
1058,157,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 9.0, 1.0]",7,-1,"[0.0, 1.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 9.0, 1.0]",False
1059,157,"[0.0, 1.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 9.0, 1.0]",9,-1,"[0.0, 1.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 9.0, 1.0]",False
1060,157,"[0.0, 1.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 9.0, 1.0]",10,-1,"[0.0, 1.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0533333346247673, 8.0, 1.0]",False
1061,157,"[0.0, 1.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0533333346247673, 8.0, 1.0]",8,-1,"[0.0, 1.0, 4.523333549499512, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
1062,157,"[0.0, 1.0, 4.523333549499512, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",9,-1,"[0.0, 1.0, 4.516666889190674, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
1063,157,"[0.0, 1.0, 4.516666889190674, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",0,-1,"[0.0, 1.0, 4.233333110809326, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",False
1064,157,"[0.0, 1.0, 4.233333110809326, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",5,-1,"[0.0, 1.0, 4.230000019073486, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",False
1065,157,"[0.0, 1.0, 4.230000019073486, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",10,-1,"[0.0, 1.0, 4.226666450500488, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",True
1066,158,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",4,0,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 2.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
1067,158,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 2.0, 0.013333333656191826, 1.7999999523162842, 1.0]",1,-1,"[0.0, 3.0, 6.956666469573975, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 0.0]",False
1068,158,"[0.0, 3.0, 6.956666469573975, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 0.0]",11,-1,"[0.0, 3.0, 6.949999809265137, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 2.0]",False
1069,158,"[0.0, 3.0, 6.949999809265137, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 2.0]",5,-1,"[0.0, 3.0, 6.949999809265137, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 1.0]",False
1070,158,"[0.0, 3.0, 6.949999809265137, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 1.0]",2,-1,"[0.0, 3.0, 6.949999809265137, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 1.0]",False
1071,158,"[0.0, 3.0, 6.949999809265137, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 1.0]",8,19,"[1.0, 2.0, 9.016666412353516, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 1.8799999952316284, 1.7999999523162842, 1.0]",True
1072,159,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",3,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
1073,159,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",4,0,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",False
1074,159,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",5,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 1.0, 0.02666666731238365, 1.7999999523162842, 1.0]",False
1075,159,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 1.0, 0.02666666731238365, 1.7999999523162842, 1.0]",11,9,"[1.0, 3.0, 6.619999885559082, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 1.7999999523162842, 0.0]",True
1076,160,"[1.0, 3.0, 5.9066667556762695, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 0.0]",9,-1,"[1.0, 3.0, 5.913333415985107, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.41333332657814026, 1.7999999523162842, 0.0]",False
1077,160,"[1.0, 3.0, 5.913333415985107, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.41333332657814026, 1.7999999523162842, 0.0]",0,-1,"[1.0, 3.0, 6.203333377838135, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.5733333826065063, 8.0, 0.0]",False
1078,160,"[1.0, 3.0, 6.203333377838135, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.5733333826065063, 8.0, 0.0]",8,-1,"[0.0, 3.0, 6.5933332443237305, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 0.0]",False
1079,160,"[0.0, 3.0, 6.5933332443237305, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 0.0]",10,-1,"[0.0, 3.0, 6.590000152587891, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 0.0]",False
1080,160,"[0.0, 3.0, 6.590000152587891, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 0.0]",11,-1,"[0.0, 3.0, 5.789999961853027, 1.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 0.0]",False
1081,160,"[0.0, 3.0, 5.789999961853027, 1.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 0.0]",7,-1,"[0.0, 3.0, 5.7866668701171875, 1.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 0.0]",False
1082,160,"[0.0, 3.0, 5.7866668701171875, 1.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 0.0]",3,-1,"[0.0, 3.0, 5.7833333015441895, 1.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 0.0]",False
1083,160,"[0.0, 3.0, 5.7833333015441895, 1.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 0.0]",5,-1,"[0.0, 3.0, 5.78000020980835, 1.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 0.0]",False
1084,160,"[0.0, 3.0, 5.78000020980835, 1.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 0.0]",4,0,"[0.0, 3.0, 5.776666641235352, 1.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 0.0]",False
1085,160,"[0.0, 3.0, 5.776666641235352, 1.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 0.0]",5,-1,"[0.0, 3.0, 5.776666641235352, 1.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 0.0]",True
1086,161,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",11,9,"[1.0, 3.0, 6.746666431427002, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 1.7999999523162842, 0.0]",True
1087,162,"[1.0, 3.0, 5.9033331871032715, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3866666555404663, 1.7999999523162842, 0.0]",0,-1,"[1.0, 3.0, 6.199999809265137, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.559999942779541, 1.7999999523162842, 0.0]",False
1088,162,"[1.0, 3.0, 6.199999809265137, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.559999942779541, 1.7999999523162842, 0.0]",8,-1,"[0.0, 3.0, 6.599999904632568, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.506666660308838, 1.7999999523162842, 1.0]",False
1089,162,"[0.0, 3.0, 6.599999904632568, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.506666660308838, 1.7999999523162842, 1.0]",2,-1,"[0.0, 3.0, 6.5933332443237305, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.5333333015441895, 1.7999999523162842, 1.0]",False
1090,162,"[0.0, 3.0, 6.5933332443237305, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.5333333015441895, 1.7999999523162842, 1.0]",1,9,"[1.0, 2.0, 8.119999885559082, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.399999976158142, 1.7999999523162842, 1.0]",True
1091,163,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",8,-1,"[0.0, 3.0, 6.983333110809326, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.5]",False
1092,163,"[0.0, 3.0, 6.983333110809326, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.5]",3,-1,"[0.0, 3.0, 6.983333110809326, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.0]",False
1093,163,"[0.0, 3.0, 6.983333110809326, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.0]",7,-1,"[0.0, 3.0, 6.976666450500488, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
1094,163,"[0.0, 3.0, 6.976666450500488, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",1,9,"[0.0, 1.0, 5.696666717529297, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 1.7999999523162842, 1.0]",True
1095,164,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",0,-1,"[1.0, 3.0, 6.110000133514404, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.159999966621399, 1.7999999523162842, 1.0]",False
1096,164,"[1.0, 3.0, 6.110000133514404, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.159999966621399, 1.7999999523162842, 1.0]",1,-1,"[0.0, 3.0, 6.683333396911621, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.0800000429153442, 1.7999999523162842, 1.0]",False
1097,164,"[0.0, 3.0, 6.683333396911621, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.0800000429153442, 1.7999999523162842, 1.0]",11,9,"[0.0, 3.0, 6.176666736602783, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 1.7999999523162842, 1.0]",True
1098,165,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 10.5]",6,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 10.5]",False
1099,165,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 10.5]",0,-1,"[1.0, 3.0, 6.400000095367432, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",False
1100,165,"[1.0, 3.0, 6.400000095367432, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",3,-1,"[1.0, 3.0, 6.4066667556762695, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",False
1101,165,"[1.0, 3.0, 6.4066667556762695, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",0,-1,"[1.0, 3.0, 6.7133331298828125, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.1866666078567505, 1.7999999523162842, 0.5]",False
1102,165,"[1.0, 3.0, 6.7133331298828125, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.1866666078567505, 1.7999999523162842, 0.5]",3,-1,"[1.0, 3.0, 6.7166666984558105, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.2000000476837158, 1.7999999523162842, 0.5]",False
1103,165,"[1.0, 3.0, 6.7166666984558105, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.2000000476837158, 1.7999999523162842, 0.5]",0,19,"[0.0, 3.0, 7.006666660308838, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 1.7999999523162842, 0.5]",True
1104,166,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",4,0,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 0.0, 1.0, 2.0, 0.013333333656191826, 1.7999999523162842, 0.0]",False
1105,166,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 0.0, 1.0, 2.0, 0.013333333656191826, 1.7999999523162842, 0.0]",6,-1,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.02666666731238365, 1.7999999523162842, 19.5]",False
1106,166,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.02666666731238365, 1.7999999523162842, 19.5]",11,9,"[0.0, 3.0, 7.010000228881836, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 18.5]",True
1107,167,"[1.0, 3.0, 5.949999809265137, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.20000000298023224, 1.7999999523162842, 0.5]",0,-1,"[1.0, 3.0, 6.239999771118164, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.346666693687439, 1.7999999523162842, 0.5]",False
1108,167,"[1.0, 3.0, 6.239999771118164, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.346666693687439, 1.7999999523162842, 0.5]",11,19,"[0.0, 3.0, 7.010000228881836, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 1.7999999523162842, 0.5]",True
1109,168,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 7.0]",2,-1,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 6.0]",False
1110,168,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 6.0]",9,-1,"[1.0, 2.0, 5.823333263397217, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 5.5]",False
1111,168,"[1.0, 2.0, 5.823333263397217, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 5.5]",4,0,"[1.0, 2.0, 5.826666831970215, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 8.0, 5.0]",False
1112,168,"[1.0, 2.0, 5.826666831970215, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 8.0, 5.0]",10,-1,"[1.0, 2.0, 5.833333492279053, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 8.0, 4.5]",False
1113,168,"[1.0, 2.0, 5.833333492279053, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 8.0, 4.5]",9,-1,"[1.0, 2.0, 5.840000152587891, 0.0, 10.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 8.0, 3.5]",False
1114,168,"[1.0, 2.0, 5.840000152587891, 0.0, 10.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 8.0, 3.5]",8,-1,"[1.0, 2.0, 8.350000381469727, 0.0, 10.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 11.0]",False
1115,168,"[1.0, 2.0, 8.350000381469727, 0.0, 10.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 11.0]",4,-2,"[1.0, 2.0, 8.363333702087402, 0.0, 10.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 10.0]",False
1116,168,"[1.0, 2.0, 8.363333702087402, 0.0, 10.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 10.0]",1,-1,"[1.0, 2.0, 10.0, 0.0, 10.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 18.5]",False
1117,168,"[1.0, 2.0, 10.0, 0.0, 10.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 18.5]",9,-1,"[1.0, 2.0, 10.0, 0.0, 10.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 17.5]",False
1118,168,"[1.0, 2.0, 10.0, 0.0, 10.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 17.5]",8,-1,"[1.0, 2.0, 10.0, 0.0, 10.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 15.0]",True
1119,169,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 15.0]",2,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 14.5]",False
1120,169,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 14.5]",9,-1,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 14.0]",False
1121,169,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 14.0]",3,-1,"[1.0, 2.0, 5.823333263397217, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 7.0, 13.0]",False
1122,169,"[1.0, 2.0, 5.823333263397217, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 7.0, 13.0]",7,-1,"[1.0, 2.0, 5.836666584014893, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 7.0, 12.5]",False
1123,169,"[1.0, 2.0, 5.836666584014893, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 7.0, 12.5]",1,-1,"[0.0, 1.0, 4.633333206176758, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",False
1124,169,"[0.0, 1.0, 4.633333206176758, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",7,-1,"[0.0, 1.0, 4.630000114440918, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",False
1125,169,"[0.0, 1.0, 4.630000114440918, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",8,-1,"[0.0, 1.0, 3.4133334159851074, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",False
1126,169,"[0.0, 1.0, 3.4133334159851074, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",9,-1,"[0.0, 1.0, 3.4100000858306885, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",False
1127,169,"[0.0, 1.0, 3.4100000858306885, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",6,-1,"[0.0, 1.0, 3.4066667556762695, 3.0, 7.0, 0.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",False
1128,169,"[0.0, 1.0, 3.4066667556762695, 3.0, 7.0, 0.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",10,-1,"[0.0, 1.0, 3.4066667556762695, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 2.0, 7.0, 1.0]",True
1129,170,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",2,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
1130,170,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",6,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",False
