Timestep,Episodio,Stato,Azione,Ricompensa,Stato successivo,Terminato
1037,152,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.02666666731238365, 1.7999999523162842, 1.0]",1,-1,"[0.0, 3.0, 6.9666666984558105, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 19.5]",False
1038,152,"[0.0, 3.0, 6.9666666984558105, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 19.5]",8,-1,"[0.0, 3.0, 6.856666564941406, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 17.5]",False
1039,152,"[0.0, 3.0, 6.856666564941406, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 17.5]",5,-1,"[0.0, 3.0, 6.856666564941406, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 17.0]",False
1040,152,"[0.0, 3.0, 6.856666564941406, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 17.0]",9,-1,"[0.0, 3.0, 6.856666564941406, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 17.0]",False
1041,152,"[0.0, 3.0, 6.856666564941406, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 17.0]",10,-1,"[0.0, 3.0, 6.856666564941406, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 17.0]",False
1042,152,"[0.0, 3.0, 6.856666564941406, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 17.0]",8,-1,"[0.0, 3.0, 6.856666564941406, 2.0, 10.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 8.0, 17.0]",False
1043,152,"[0.0, 3.0, 6.856666564941406, 2.0, 10.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 8.0, 17.0]",2,-1,"[0.0, 3.0, 6.856666564941406, 2.0, 10.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 8.0, 17.0]",False
1044,152,"[0.0, 3.0, 6.856666564941406, 2.0, 10.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 8.0, 17.0]",6,-1,"[0.0, 3.0, 6.856666564941406, 2.0, 10.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 8.0, 17.0]",True
1045,153,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 13.0]",8,-1,"[0.0, 3.0, 6.809999942779541, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 4.5]",False
1046,153,"[0.0, 3.0, 6.809999942779541, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 4.5]",10,-1,"[0.0, 3.0, 6.809999942779541, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 4.0]",False
1047,153,"[0.0, 3.0, 6.809999942779541, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 4.0]",1,-1,"[0.0, 3.0, 5.87666654586792, 1.0, 8.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 8.0]",False
1048,153,"[0.0, 3.0, 5.87666654586792, 1.0, 8.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 8.0]",8,-1,"[0.0, 3.0, 4.943333148956299, 1.0, 8.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 11.5]",False
1049,153,"[0.0, 3.0, 4.943333148956299, 1.0, 8.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 11.5]",6,-1,"[0.0, 3.0, 4.943333148956299, 1.0, 8.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 10.5]",False
1050,153,"[0.0, 3.0, 4.943333148956299, 1.0, 8.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 10.5]",7,-1,"[0.0, 3.0, 4.943333148956299, 1.0, 8.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 10.5]",False
1051,153,"[0.0, 3.0, 4.943333148956299, 1.0, 8.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 10.5]",3,-1,"[0.0, 1.0, 4.943333148956299, 1.0, 8.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 9.5]",False
1052,153,"[0.0, 1.0, 4.943333148956299, 1.0, 8.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 9.5]",11,9,"[0.0, 1.0, 4.1533331871032715, 1.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 1.7999999523162842, 0.5]",True
1053,154,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",5,-1,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",False
1054,154,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",11,9,"[1.0, 3.0, 6.833333492279053, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 2.0, 1.7999999523162842, 0.5]",True
1055,155,"[1.0, 3.0, 5.913333415985107, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3866666555404663, 1.7999999523162842, 0.5]",6,-1,"[1.0, 3.0, 5.920000076293945, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 0.5]",False
1056,155,"[1.0, 3.0, 5.920000076293945, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 0.5]",0,-1,"[1.0, 3.0, 6.5, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 0.5]",False
1057,155,"[1.0, 3.0, 6.5, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 0.5]",1,9,"[0.0, 3.0, 7.0333333015441895, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 0.5]",True
1058,156,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",1,-1,"[0.0, 3.0, 6.993333339691162, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 0.5]",False
1059,156,"[0.0, 3.0, 6.993333339691162, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 0.5]",11,9,"[0.0, 3.0, 6.196666717529297, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 1.7999999523162842, 0.5]",True
1060,157,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",0,-1,"[1.0, 3.0, 6.103333473205566, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1733332872390747, 1.7999999523162842, 0.5]",False
1061,157,"[1.0, 3.0, 6.103333473205566, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1733332872390747, 1.7999999523162842, 0.5]",10,-1,"[1.0, 3.0, 6.106666564941406, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1866666078567505, 1.7999999523162842, 0.5]",False
1062,157,"[1.0, 3.0, 6.106666564941406, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1866666078567505, 1.7999999523162842, 0.5]",1,-1,"[1.0, 3.0, 7.706666469573975, 2.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.346666693687439, 1.7999999523162842, 1.0]",False
1063,157,"[1.0, 3.0, 7.706666469573975, 2.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.346666693687439, 1.7999999523162842, 1.0]",11,9,"[1.0, 3.0, 8.723333358764648, 2.0, 9.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 1.7999999523162842, 1.0]",True
1064,158,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",3,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
1065,158,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",6,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",False
1066,158,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",9,-1,"[1.0, 3.0, 5.820000171661377, 3.0, 7.0, 0.0, 2.0, 0.0, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",False
1067,158,"[1.0, 3.0, 5.820000171661377, 3.0, 7.0, 0.0, 2.0, 0.0, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",3,-1,"[1.0, 3.0, 5.826666831970215, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",False
1068,158,"[1.0, 3.0, 5.826666831970215, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",9,-1,"[1.0, 3.0, 5.829999923706055, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 8.0, 1.0]",False
1069,158,"[1.0, 3.0, 5.829999923706055, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 8.0, 1.0]",8,-1,"[0.0, 3.0, 6.976666450500488, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",False
1070,158,"[0.0, 3.0, 6.976666450500488, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",7,-1,"[0.0, 3.0, 6.96999979019165, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",False
1071,158,"[0.0, 3.0, 6.96999979019165, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",7,-1,"[0.0, 3.0, 6.9666666984558105, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",False
1072,158,"[0.0, 3.0, 6.9666666984558105, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",3,-1,"[0.0, 1.0, 6.9633331298828125, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",False
1073,158,"[0.0, 1.0, 6.9633331298828125, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",7,-1,"[0.0, 1.0, 6.960000038146973, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",True
1074,159,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",4,0,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
1075,159,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.013333333656191826, 1.7999999523162842, 1.0]",8,-1,"[0.0, 3.0, 6.960000038146973, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 18.5]",False
1076,159,"[0.0, 3.0, 6.960000038146973, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 18.5]",2,-1,"[0.0, 3.0, 6.956666469573975, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 18.0]",False
1077,159,"[0.0, 3.0, 6.956666469573975, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 18.0]",4,-2,"[1.0, 2.0, 6.96999979019165, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 17.0]",False
1078,159,"[1.0, 2.0, 6.96999979019165, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 17.0]",2,-1,"[1.0, 2.0, 6.96999979019165, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.5]",False
1079,159,"[1.0, 2.0, 6.96999979019165, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.5]",0,9,"[1.0, 2.0, 7.5333333015441895, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 12.5]",True
1080,160,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 10.0]",5,-1,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 9.5]",False
1081,160,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 9.5]",7,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 1.0, 0.0, 1.7999999523162842, 9.0]",False
1082,160,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 1.0, 0.0, 1.7999999523162842, 9.0]",11,-1,"[0.0, 1.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 9.0]",False
1083,160,"[0.0, 1.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 9.0]",7,-1,"[0.0, 1.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 9.0]",False
1084,160,"[0.0, 1.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 9.0]",10,-1,"[0.0, 1.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 9.0]",False
1085,160,"[0.0, 1.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 9.0]",11,-1,"[0.0, 1.0, 5.813333511352539, 1.0, 10.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 9.0]",False
1086,160,"[0.0, 1.0, 5.813333511352539, 1.0, 10.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 9.0]",6,-1,"[0.0, 1.0, 5.813333511352539, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 9.0]",False
1087,160,"[0.0, 1.0, 5.813333511352539, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 9.0]",5,-1,"[0.0, 1.0, 5.813333511352539, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 9.0]",False
1088,160,"[0.0, 1.0, 5.813333511352539, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 9.0]",4,0,"[0.0, 1.0, 5.813333511352539, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 9.0]",False
1089,160,"[0.0, 1.0, 5.813333511352539, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 9.0]",1,-1,"[0.0, 1.0, 5.813333511352539, 1.0, 10.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 8.0]",True
1090,161,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 6.5]",6,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 6.5]",False
1091,161,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 6.5]",6,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.5]",False
1092,161,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.5]",3,-1,"[1.0, 3.0, 5.820000171661377, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.5]",False
1093,161,"[1.0, 3.0, 5.820000171661377, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.5]",10,-1,"[1.0, 3.0, 5.829999923706055, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 4.5]",False
1094,161,"[1.0, 3.0, 5.829999923706055, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 4.5]",8,9,"[1.0, 3.0, 7.043333530426025, 0.0, 10.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 1.7999999523162842, 0.5]",True
1095,162,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",10,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",False
1096,162,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",7,-1,"[1.0, 3.0, 5.820000171661377, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",False
1097,162,"[1.0, 3.0, 5.820000171661377, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",5,-1,"[1.0, 3.0, 5.823333263397217, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",False
1098,162,"[1.0, 3.0, 5.823333263397217, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",7,-1,"[0.0, 1.0, 5.826666831970215, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.0533333346247673, 1.7999999523162842, 0.5]",False
1099,162,"[0.0, 1.0, 5.826666831970215, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.0533333346247673, 1.7999999523162842, 0.5]",5,-1,"[0.0, 1.0, 5.823333263397217, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.0533333346247673, 1.7999999523162842, 0.5]",False
1100,162,"[0.0, 1.0, 5.823333263397217, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.0533333346247673, 1.7999999523162842, 0.5]",5,-1,"[0.0, 1.0, 5.820000171661377, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.06666667014360428, 1.7999999523162842, 0.5]",False
1101,162,"[0.0, 1.0, 5.820000171661377, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.06666667014360428, 1.7999999523162842, 0.5]",9,-1,"[0.0, 1.0, 5.816666603088379, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.07999999821186066, 1.7999999523162842, 0.5]",False
1102,162,"[0.0, 1.0, 5.816666603088379, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.07999999821186066, 1.7999999523162842, 0.5]",2,-1,"[0.0, 1.0, 5.813333511352539, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.09333333373069763, 8.0, 0.5]",False
1103,162,"[0.0, 1.0, 5.813333511352539, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.09333333373069763, 8.0, 0.5]",9,-1,"[0.0, 1.0, 5.809999942779541, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.1066666692495346, 8.0, 0.5]",False
1104,162,"[0.0, 1.0, 5.809999942779541, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.1066666692495346, 8.0, 0.5]",9,-1,"[1.0, 2.0, 5.809999942779541, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.13333334028720856, 9.0, 0.5]",True
1105,163,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",7,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",False
1106,163,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",1,-1,"[0.0, 1.0, 4.886666774749756, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
1107,163,"[0.0, 1.0, 4.886666774749756, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",11,9,"[0.0, 1.0, 4.269999980926514, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 1.7999999523162842, 0.5]",True
1108,164,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",5,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",False
1109,164,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",8,19,"[0.0, 3.0, 7.016666889190674, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 1.8666666746139526, 1.7999999523162842, 0.5]",True
1110,165,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",1,-1,"[0.0, 3.0, 6.9666666984558105, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.0]",False
1111,165,"[0.0, 3.0, 6.9666666984558105, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.0]",0,-1,"[0.0, 3.0, 6.690000057220459, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.09333336353302, 1.7999999523162842, 0.5]",False
1112,165,"[0.0, 3.0, 6.690000057220459, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.09333336353302, 1.7999999523162842, 0.5]",4,0,"[0.0, 3.0, 6.686666488647461, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 1.1066666841506958, 1.7999999523162842, 0.5]",False
1113,165,"[0.0, 3.0, 6.686666488647461, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 1.1066666841506958, 1.7999999523162842, 0.5]",11,-1,"[0.0, 3.0, 6.663333415985107, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 0.5]",False
1114,165,"[0.0, 3.0, 6.663333415985107, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 0.5]",3,-1,"[0.0, 3.0, 6.663333415985107, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 0.0]",False
1115,165,"[0.0, 3.0, 6.663333415985107, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 0.0]",8,-1,"[0.0, 3.0, 5.386666774749756, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 7.5]",False
1116,165,"[0.0, 3.0, 5.386666774749756, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 7.5]",2,-1,"[0.0, 3.0, 5.383333206176758, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 7.0]",False
