Timestep,Episodio,Stato,Azione,Ricompensa,Stato successivo,Terminato
982,144,"[0.0, 1.0, 3.823333263397217, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.5199999809265137, 1.7999999523162842, 1.0]",8,-1,"[1.0, 2.0, 6.130000114440918, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 18.5]",False
983,144,"[1.0, 2.0, 6.130000114440918, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 18.5]",2,-1,"[1.0, 2.0, 6.139999866485596, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 18.0]",False
984,144,"[1.0, 2.0, 6.139999866485596, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 18.0]",6,-1,"[1.0, 2.0, 6.139999866485596, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 17.5]",True
985,145,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",9,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 7.0, 1.0]",False
986,145,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 7.0, 1.0]",8,-1,"[0.0, 3.0, 6.986666679382324, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",False
987,145,"[0.0, 3.0, 6.986666679382324, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",11,-1,"[0.0, 3.0, 6.5, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 7.0, 1.0]",False
988,145,"[0.0, 3.0, 6.5, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 7.0, 1.0]",0,-1,"[0.0, 3.0, 6.239999771118164, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",False
989,145,"[0.0, 3.0, 6.239999771118164, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",9,-1,"[0.0, 3.0, 6.236666679382324, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",False
990,145,"[0.0, 3.0, 6.236666679382324, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",0,-1,"[0.0, 3.0, 5.949999809265137, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
991,145,"[0.0, 3.0, 5.949999809265137, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",9,-1,"[0.0, 3.0, 5.943333148956299, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
992,145,"[0.0, 3.0, 5.943333148956299, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",9,-1,"[0.0, 3.0, 5.943333148956299, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
993,145,"[0.0, 3.0, 5.943333148956299, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",1,-1,"[0.0, 3.0, 4.726666450500488, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
994,145,"[0.0, 3.0, 4.726666450500488, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",0,-1,"[0.0, 3.0, 4.443333148956299, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",True
995,146,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",9,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
996,146,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",3,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 8.0, 1.0]",False
997,146,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 8.0, 1.0]",8,-1,"[0.0, 3.0, 6.986666679382324, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
998,146,"[0.0, 3.0, 6.986666679382324, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",11,-1,"[0.0, 3.0, 6.183333396911621, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
999,146,"[0.0, 3.0, 6.183333396911621, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",3,-1,"[0.0, 3.0, 6.179999828338623, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
1000,146,"[0.0, 3.0, 6.179999828338623, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",8,-1,"[0.0, 3.0, 4.900000095367432, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
1001,146,"[0.0, 3.0, 4.900000095367432, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",0,-1,"[0.0, 3.0, 4.616666793823242, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
1002,146,"[0.0, 3.0, 4.616666793823242, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",8,-1,"[0.0, 3.0, 3.4033334255218506, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
1003,146,"[0.0, 3.0, 3.4033334255218506, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",0,-1,"[0.0, 3.0, 3.116666555404663, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
1004,146,"[0.0, 3.0, 3.116666555404663, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",11,-1,"[1.0, 3.0, 3.6733334064483643, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",True
1005,147,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",2,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
1006,147,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",9,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
1007,147,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",3,-1,"[1.0, 2.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 8.0, 1.0]",False
1008,147,"[1.0, 2.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 8.0, 1.0]",8,9,"[1.0, 2.0, 7.0333333015441895, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",True
1009,148,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",2,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
1010,148,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",6,-1,"[1.0, 2.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",False
1011,148,"[1.0, 2.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",6,-1,"[1.0, 2.0, 5.816666603088379, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",False
1012,148,"[1.0, 2.0, 5.816666603088379, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",5,-1,"[1.0, 2.0, 5.823333263397217, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",False
1013,148,"[1.0, 2.0, 5.823333263397217, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",1,9,"[1.0, 2.0, 8.25, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.03999999910593033, 1.7999999523162842, 1.0]",True
1014,149,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",11,9,"[1.0, 3.0, 6.823333263397217, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 1.7999999523162842, 1.0]",True
1015,150,"[1.0, 3.0, 5.909999847412109, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3866666555404663, 1.7999999523162842, 1.0]",6,-1,"[1.0, 3.0, 5.913333415985107, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 1.0]",False
1016,150,"[1.0, 3.0, 5.913333415985107, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 1.0]",2,-1,"[1.0, 3.0, 5.916666507720947, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.41333332657814026, 1.7999999523162842, 1.0]",False
1017,150,"[1.0, 3.0, 5.916666507720947, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.41333332657814026, 1.7999999523162842, 1.0]",4,0,"[1.0, 3.0, 5.923333168029785, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.41333332657814026, 1.7999999523162842, 1.0]",False
1018,150,"[1.0, 3.0, 5.923333168029785, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.41333332657814026, 1.7999999523162842, 1.0]",10,-1,"[1.0, 2.0, 5.929999828338623, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.41333332657814026, 1.7999999523162842, 0.0]",False
1019,150,"[1.0, 2.0, 5.929999828338623, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.41333332657814026, 1.7999999523162842, 0.0]",6,-1,"[1.0, 2.0, 5.943333148956299, 1.0, 8.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.41333332657814026, 1.7999999523162842, 19.5]",False
1020,150,"[1.0, 2.0, 5.943333148956299, 1.0, 8.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.41333332657814026, 1.7999999523162842, 19.5]",6,-1,"[1.0, 2.0, 5.949999809265137, 1.0, 8.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 19.0]",False
1021,150,"[1.0, 2.0, 5.949999809265137, 1.0, 8.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 19.0]",1,9,"[1.0, 2.0, 8.376667022705078, 1.0, 8.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 17.0]",True
1022,151,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",6,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
1023,151,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",5,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
1024,151,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.013333333656191826, 1.7999999523162842, 1.0]",11,9,"[0.0, 3.0, 7.019999980926514, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.013333333656191826, 1.7999999523162842, 1.0]",True
1025,152,"[1.0, 3.0, 5.909999847412109, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3866666555404663, 1.7999999523162842, 1.0]",5,-1,"[1.0, 3.0, 5.913333415985107, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.41333332657814026, 1.7999999523162842, 1.0]",False
1026,152,"[1.0, 3.0, 5.913333415985107, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.41333332657814026, 1.7999999523162842, 1.0]",6,-1,"[1.0, 3.0, 5.920000076293945, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 1.0, 0.4266666769981384, 1.7999999523162842, 1.0]",False
1027,152,"[1.0, 3.0, 5.920000076293945, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 1.0, 0.4266666769981384, 1.7999999523162842, 1.0]",9,-1,"[1.0, 3.0, 5.923333168029785, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 1.0, 0.4399999976158142, 1.7999999523162842, 1.0]",False
1028,152,"[1.0, 3.0, 5.923333168029785, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 1.0, 0.4399999976158142, 1.7999999523162842, 1.0]",5,-1,"[1.0, 3.0, 5.926666736602783, 3.0, 7.0, 0.0, 1.0, 9.999999747378752e-05, 0.0, 1.0, 0.4533333480358124, 9.0, 1.0]",False
1029,152,"[1.0, 3.0, 5.926666736602783, 3.0, 7.0, 0.0, 1.0, 9.999999747378752e-05, 0.0, 1.0, 0.4533333480358124, 9.0, 1.0]",5,-1,"[1.0, 3.0, 5.933333396911621, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.46666666865348816, 9.0, 1.0]",False
1030,152,"[1.0, 3.0, 5.933333396911621, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.46666666865348816, 9.0, 1.0]",11,9,"[0.0, 3.0, 7.019999980926514, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.46666666865348816, 9.0, 1.0]",True
1031,153,"[1.0, 3.0, 5.9033331871032715, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3866666555404663, 1.7999999523162842, 1.0]",4,0,"[1.0, 3.0, 5.9066667556762695, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 1.0]",False
1032,153,"[1.0, 3.0, 5.9066667556762695, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 1.0]",0,-1,"[1.0, 3.0, 6.433333396911621, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 18.0]",False
1033,153,"[1.0, 3.0, 6.433333396911621, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 18.0]",1,-1,"[0.0, 3.0, 6.926666736602783, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.0]",False
1034,153,"[0.0, 3.0, 6.926666736602783, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.0]",4,-2,"[0.0, 3.0, 6.926666736602783, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 15.5]",False
1035,153,"[0.0, 3.0, 6.926666736602783, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 15.5]",5,-1,"[0.0, 3.0, 6.926666736602783, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 15.0]",False
1036,153,"[0.0, 3.0, 6.926666736602783, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 15.0]",0,-1,"[0.0, 3.0, 6.926666736602783, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 15.0]",False
1037,153,"[0.0, 3.0, 6.926666736602783, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 15.0]",3,-1,"[0.0, 3.0, 6.926666736602783, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 15.0]",False
1038,153,"[0.0, 3.0, 6.926666736602783, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 15.0]",7,-1,"[0.0, 3.0, 6.926666736602783, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 15.0]",False
1039,153,"[0.0, 3.0, 6.926666736602783, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 15.0]",9,-1,"[0.0, 1.0, 6.926666736602783, 3.0, 7.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 15.0]",False
1040,153,"[0.0, 1.0, 6.926666736602783, 3.0, 7.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 15.0]",4,0,"[0.0, 1.0, 6.923333168029785, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 7.0, 15.0]",True
1041,154,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 14.0]",3,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 14.0]",False
1042,154,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 14.0]",11,9,"[1.0, 3.0, 6.616666793823242, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 1.7999999523162842, 1.0]",True
1043,155,"[1.0, 3.0, 5.9033331871032715, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3866666555404663, 1.7999999523162842, 1.0]",5,-1,"[1.0, 3.0, 5.9066667556762695, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 1.0]",False
1044,155,"[1.0, 3.0, 5.9066667556762695, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 1.0]",0,-1,"[1.0, 3.0, 6.199999809265137, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 1.5733333826065063, 1.7999999523162842, 1.0]",False
1045,155,"[1.0, 3.0, 6.199999809265137, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 1.5733333826065063, 1.7999999523162842, 1.0]",6,-1,"[1.0, 3.0, 6.199999809265137, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 1.0, 1.5866667032241821, 1.7999999523162842, 1.0]",False
1046,155,"[1.0, 3.0, 6.199999809265137, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 1.0, 1.5866667032241821, 1.7999999523162842, 1.0]",3,-1,"[1.0, 3.0, 6.206666469573975, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 1.0, 1.6133333444595337, 1.7999999523162842, 1.0]",False
1047,155,"[1.0, 3.0, 6.206666469573975, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 1.0, 1.6133333444595337, 1.7999999523162842, 1.0]",2,-1,"[1.0, 3.0, 6.2133331298828125, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 1.6266666650772095, 1.7999999523162842, 1.0]",False
1048,155,"[1.0, 3.0, 6.2133331298828125, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 1.6266666650772095, 1.7999999523162842, 1.0]",7,-1,"[1.0, 2.0, 6.2166666984558105, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 1.6399999856948853, 1.7999999523162842, 1.0]",False
1049,155,"[1.0, 2.0, 6.2166666984558105, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 1.6399999856948853, 1.7999999523162842, 1.0]",10,-1,"[1.0, 2.0, 6.21999979019165, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 1.653333306312561, 1.7999999523162842, 1.0]",False
1050,155,"[1.0, 2.0, 6.21999979019165, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 1.653333306312561, 1.7999999523162842, 1.0]",6,-1,"[0.0, 1.0, 6.223333358764648, 2.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 1.6666666269302368, 1.7999999523162842, 1.0]",False
1051,155,"[0.0, 1.0, 6.223333358764648, 2.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 1.6666666269302368, 1.7999999523162842, 1.0]",6,-1,"[0.0, 1.0, 6.21999979019165, 2.0, 8.0, 0.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 1.6799999475479126, 1.7999999523162842, 1.0]",False
1052,155,"[0.0, 1.0, 6.21999979019165, 2.0, 8.0, 0.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 1.6799999475479126, 1.7999999523162842, 1.0]",9,-1,"[0.0, 1.0, 6.2166666984558105, 2.0, 8.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.693333387374878, 1.7999999523162842, 1.0]",True
1053,156,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",4,0,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
1054,156,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",8,-1,"[0.0, 3.0, 6.9666666984558105, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 19.0]",False
1055,156,"[0.0, 3.0, 6.9666666984558105, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 19.0]",9,-1,"[0.0, 3.0, 6.9633331298828125, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 18.5]",False
1056,156,"[0.0, 3.0, 6.9633331298828125, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 18.5]",7,-1,"[0.0, 3.0, 6.960000038146973, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 18.0]",False
1057,156,"[0.0, 3.0, 6.960000038146973, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 18.0]",6,-1,"[0.0, 1.0, 6.956666469573975, 3.0, 7.0, 0.0, 1.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 8.0, 17.5]",False
1058,156,"[0.0, 1.0, 6.956666469573975, 3.0, 7.0, 0.0, 1.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 8.0, 17.5]",5,-1,"[0.0, 1.0, 6.956666469573975, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 8.0, 17.0]",False
1059,156,"[0.0, 1.0, 6.956666469573975, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 8.0, 17.0]",4,0,"[0.0, 1.0, 6.956666469573975, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 8.0, 17.0]",False
1060,156,"[0.0, 1.0, 6.956666469573975, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 8.0, 17.0]",5,-1,"[0.0, 1.0, 6.956666469573975, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 8.0, 17.0]",False
1061,156,"[0.0, 1.0, 6.956666469573975, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 8.0, 17.0]",6,-1,"[0.0, 1.0, 6.956666469573975, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 8.0, 17.0]",False
